"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"768983687207583745","","","2016-08-26 01:29:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @mhawksey: It lives! Keeping your Twitter Archive fresh and freely hosted on @Github Pages with a bit of Google Apps Script https://t.co…","768924527757815812","13046992","2016-08-25 21:34:28 +0000","https://mashe.hawksey.info/2016/08/keeping-your-twitter-archive-fresh-and-freely-hosted-on-github-pages/,https://mashe.hawksey.info/2016/08/keeping-your-twitter-archive-fresh-and-freely-hosted-on-github-pages/"
"768888944465354756","","","2016-08-25 19:13:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MeasuringU: Essential and Desirable Skills for a UX Designer (UXMatters) https://t.co/n7HK8bvbjl","768871071110033408","103951768","2016-08-25 18:02:02 +0000","http://ow.ly/WWih303u9F2,http://ow.ly/WWih303u9F2"
"768844247717912576","","","2016-08-25 16:15:27 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Brumface: Registering and setting up your additional domain from start to finish in your @ReclaimHosting account: https://t.co/HSQOoA10…","768843308965572610","60716903","2016-08-25 16:11:43 +0000","https://community.reclaimhosting.com/t/how-to-register-and-set-up-an-additional-domain/249,https://community.reclaimhosting.com/t/how-to-register-and-set-up-an-additional-domain/249"
"768836065285120000","","","2016-08-25 15:42:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @JustStormy: Why replacing teachers with automated education lacks imagination https://t.co/oxKP6gxreA","768829443318046720","27633854","2016-08-25 15:16:38 +0000","http://www.thetechedvocate.org/replacing-teachers-automated-education-lacks-imagination/,http://www.thetechedvocate.org/replacing-teachers-automated-education-lacks-imagination/"
"768662879721566208","768660793327923201","16847370","2016-08-25 04:14:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@btopro I am very similar, except for me it's 4:00pm which is the no-fly zone 🙂","","","",""
"768657608345399296","","","2016-08-25 03:53:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @btopro: “Every course, author, instructor, learner and context is unique. We celebrate this in the… architecture” https://t.co/maY3RHzi…","768657049479634949","16847370","2016-08-25 03:51:36 +0000","https://www.elmsln.org/guiding-principles,https://www.elmsln.org/guiding-principles"
"768565059433836544","","91939908","2016-08-24 21:46:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@davidnwright Did you ever check out the markdown-based slides app @swipe_to? Because if not yet you should - they just added GIPHY support🙂","","","",""
"768560663824257024","","","2016-08-24 21:28:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Really ❤️  the 'multi-deck' view that @swipe_to gives me as I build slides for #SFU CMPT-363. Markdown-based too 👍 https://t.co/zQ7WMEQDsg","","","","https://twitter.com/hibbittsdesign/status/768560663824257024/photo/1"
"768533635376910336","","","2016-08-24 19:41:11 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NomadWarMachine: Fantastic stuff from @audreywatters about the importance of space, not ownership, online https://t.co/bz3YCSyNDY #CLMo…","768394162064490496","558091832","2016-08-24 10:26:58 +0000","http://hackeducation.com/2016/08/23/domains,http://hackeducation.com/2016/08/23/domains"
"768521021305479168","","","2016-08-24 18:51:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @stephanierieger: Wow. Really thoughtful design leveraging human skill, simple, learnable affordances, and AR. https://t.co/YJOOsYrZOW","768520122973638657","6868612","2016-08-24 18:47:30 +0000","https://twitter.com/jnymck/status/768518934890893312,https://twitter.com/jnymck/status/768518934890893312"
"768514606251638784","","","2016-08-24 18:25:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","“How to apply a design thinking, HCD, UX or any creative process from scratch” by @nessie420 https://t.co/MeNf88xjEk","","","","https://medium.com/digital-experience-design/how-to-apply-a-design-thinking-hcd-ux-or-any-creative-process-from-scratch-b8786efbf812#.y2tfvlsq0"
"768202451597922308","","","2016-08-23 21:45:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Going back and forth about which set of heuristics to use that serve as good design principles too - tending towards Nielsen's vs. ISO 9241.","","","",""
"768174637138137089","","","2016-08-23 19:54:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Go beyond #D2L #Blackboard #CanvasLMS #Moodle by flipping your LMS with the open and collaborative platform @getgrav https://t.co/6eSLXDPno4","","","","http://gravcoursehub.org"
"767882713218953216","","","2016-08-23 00:34:40 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @nredmond: I'm going, see you there? Radical Research Summit: Impacting UX Design &amp; Business Strategy #radresearch #uxresearch https://t…","767877419139158016","8724262","2016-08-23 00:13:37 +0000","http://radicalresearchsummit.com,http://radicalresearchsummit.com"
"767871027481161728","","","2016-08-22 23:48:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Chase_the_Dev: .@gitlab's latest release has some pretty sick features. No more trello, no more JIRA, just pure excellence. https://t.c…","767861710581436416","1044853688","2016-08-22 23:11:12 +0000","https://twitter.com/Chase_the_Dev/status/767861710581436416/photo/1,https://twitter.com/Chase_the_Dev/status/767861710581436416/photo/1"
"767870895817830400","","","2016-08-22 23:47:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bingo! Indeed, the LMS can be re-positioned to be a much smaller part of the student experience👍 T-minus 15 days. https://t.co/X1CPFtrwe6","","","","https://twitter.com/btopro/status/767868747201646592"
"767855756620070912","","","2016-08-22 22:47:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Using event spans in Google Calendar seems to be the best way to visualize CMPT 363 student workload: https://t.co/r8PuKwlBG4 Other ideas?","","","","https://calendar.google.com/calendar/embed?src=paulhibbitts.com_ccara2sgdb1v8l6juj8tuqqsdk%40group.calendar.google.com&ctz=America/Vancouver"
"767846572579102720","","","2016-08-22 22:11:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thanks to the @getgrav Course Hub, my students and I control our learning space while student data stays in the LMS. https://t.co/yJwV2clFWb","","","","http://paulhibbitts.net/cmpt-363-163/"
"767837706013466624","","","2016-08-22 21:35:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","As I redesign CMPT 363 I don't think 'move fast and break things' or 'fail fast, fail often' cut it, but 'learn fast, learn often' does!","","","",""
"767835121818796033","","","2016-08-22 21:25:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I've always looked at 'move fast and break things' and 'fail fast, fail often' as reeking of privilege. I prefer 'learn fast, learn often'.","","","",""
"767767592085835776","","","2016-08-22 16:57:13 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @drchuck: Please help/contribute to improving @sakaiproject Acessibility - https://t.co/70YeZo3tQ1","767747081951932416","10185562","2016-08-22 15:35:43 +0000","https://www.sakaiproject.org/news/20160822-sakai-accessibility-ra11y-plan-update,https://www.sakaiproject.org/news/20160822-sakai-accessibility-ra11y-plan-update"
"767415452150603776","","","2016-08-21 17:37:56 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Graphic_Mint: The @InVisionApp blog always has some amazing pieces! Loved ""User Testing Gone Wild: A Guide to Course Correction"" https:…","767391117310619648","18087978","2016-08-21 16:01:14 +0000","http://blog.invisionapp.com/user-testing-guide/,http://blog.invisionapp.com/user-testing-guide/"
"767379970632986624","","","2016-08-21 15:16:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @TeamCanada: .@OleksiakPenny has been named #TeamCanada's #Rio2016 Closing Ceremony flag bearer: https://t.co/OK6RpZc9go https://t.co/cT…","767370894939488256","38491229","2016-08-21 14:40:53 +0000","http://bit.ly/2btnASr,https://twitter.com/TeamCanada/status/767370894939488256/photo/1,http://bit.ly/2btnASr,https://twitter.com/TeamCanada/status/767370894939488256/photo/1"
"766742719188180992","","","2016-08-19 21:04:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Next up, draft rubrics for CMPT 363 usability inspection and UX topic summary assignments: https://t.co/ui8HooIxlB https://t.co/soV8G5hwtJ","","","","https://workflowy.com/s/KcrrjOCfwJ,https://twitter.com/hibbittsdesign/status/766742719188180992/photo/1,https://twitter.com/hibbittsdesign/status/766742719188180992/photo/1"
"766695497612394496","766653709350731776","14780915","2016-08-19 17:57:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@RollingStone Ah, you've got a pretty significant typo in that article - Christie Pits riot was in 1933, not 1993. https://t.co/wQXYAqSI50","","","","https://en.wikipedia.org/wiki/Christie_Pits_riot"
"766692980837101568","","","2016-08-19 17:47:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2nd iteration of rubric items for CMPT 363 open source UX project assignments: https://t.co/BSEU27WdfH CC-licensed👍 https://t.co/mckUPEH7hT","","","","https://workflowy.com/s/PSB4S1AL4P,https://twitter.com/hibbittsdesign/status/766692980837101568/photo/1,https://twitter.com/hibbittsdesign/status/766692980837101568/photo/1"
"766687389527920640","","","2016-08-19 17:24:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @benwerd: If we want to fix the Internet, we're going to have to make society a more compassionate, fairer place. They aren't different…","766685809978114048","783092","2016-08-19 17:18:36 +0000",""
"766678455027052544","","","2016-08-19 16:49:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hey fellow UX'ers/educators - Building rubric criteria for CMPT 363 open source UX project assignments: https://t.co/BSEU27WdfH Comments?","","","","https://workflowy.com/s/PSB4S1AL4P"
"766653711401693186","","","2016-08-19 15:11:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Typora: New version brings diagram (sequence, flowchart, mermaid) features into our #markdown editor https://t.co/2OWl5jcFIo","766651750380019712","2890926991","2016-08-19 15:03:15 +0000","https://twitter.com/Typora/status/766651750380019712/photo/1,https://twitter.com/Typora/status/766651750380019712/photo/1,https://twitter.com/Typora/status/766651750380019712/photo/1,https://twitter.com/Typora/status/766651750380019712/photo/1"
"766358686398713856","","","2016-08-18 19:38:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","New Post: A Few Thoughts About... Redesigning CMPT 363 in the Open (Oh Yes, Once Again) https://t.co/5TS1XzZJCa","","","","http://www.hibbittsdesign.org/blog/posts/2016-08-16-a-few-thoughts-about-redesigning-cmpt-363-in-the-open-once-again"
"766335802179620864","","","2016-08-18 18:07:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Trying to balance CMPT-363 workload with desired pedagogical sequence of activities. Event-span visualization helps: https://t.co/mXbKe4gEPA","","","","http://twitter.com/hibbittsdesign/status/766335802179620864/photo/1,http://twitter.com/hibbittsdesign/status/766335802179620864/photo/1,http://twitter.com/hibbittsdesign/status/766335802179620864/photo/1"
"766020540213493760","","","2016-08-17 21:15:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","With CMPT 363 UX open source project work, in-person &amp; virtual office hours are needed. A handy #CanvasLMS feature: https://t.co/semktZUNWD👍","","","","https://guides.instructure.com/m/4152/l/61285-what-is-the-scheduler"
"765990704690581504","","","2016-08-17 19:16:30 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @drchuck: Abstract: Building the Next Generation Digital Learning Environment (NGDLE) https://t.co/QaetEigFSV - For my September trip to…","765960783452704768","10185562","2016-08-17 17:17:36 +0000","http://www.dr-chuck.com/csev-blog/2016/08/abstract-building-the-next-generation-digital-learning-environment-ngdle/,http://www.dr-chuck.com/csev-blog/2016/08/abstract-building-the-next-generation-digital-learning-environment-ngdle/"
"765768030920073216","","","2016-08-17 04:31:40 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @btopro: We can no longer turn our nose to an industry #edtech #cwcon #drupal #elmsln #education #ngdle https://t.co/KBO2FsQGWP","765745060067454976","16847370","2016-08-17 03:00:23 +0000","https://btopro.wordpress.com/2016/08/17/we-can-no-longer-turn-our-nose-to-an-industry,https://btopro.wordpress.com/2016/08/17/we-can-no-longer-turn-our-nose-to-an-industry"
"765764802912346112","","","2016-08-17 04:18:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @nredmond: “I’m coming to believe that Product Management and UX leadership are indistinguishable.” http://t.co/M4FuadJKBa","606710667253555201","8724262","2015-06-05 06:34:29 +0000","http://ow.ly/NU5fY,http://ow.ly/NU5fY"
"765656744840142848","","","2016-08-16 21:09:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @CloudFour: Designing Responsive Progressive Web Apps https://t.co/tyut06KEA4 https://t.co/voXz8Wr6t7","763391066028421121","9766702","2016-08-10 15:06:27 +0000","https://cloudfour.com/thinks/designing-responsive-progressive-web-apps/,http://twitter.com/CloudFour/status/763391066028421121/photo/1,https://cloudfour.com/thinks/designing-responsive-progressive-web-apps/,http://twitter.com/CloudFour/status/763391066028421121/photo/1"
"765620875089498112","","","2016-08-16 18:46:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Because outlines aren't enough, I am once again sending out a 'sneak peek' to my registered #SFU CMPT 363 students. https://t.co/y3dBbrh0Dw","","","","http://twitter.com/hibbittsdesign/status/765620875089498112/photo/1"
"765599381152116736","","","2016-08-16 17:21:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Only 3 weeks until the start of term, and CMPT 363 is taking shape. Today's adventure is with the required ethics forms for user research...","","","",""
"765404465771917312","","","2016-08-16 04:26:59 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Recode: ""It’s simply no longer amusing when I absent-mindedly tap on my Macbook Air’s screen."" https://t.co/faH9Eo0f7N","765388867067260929","2244340904","2016-08-16 03:25:00 +0000","http://www.recode.net/2016/8/15/12475620/touch-enabled-mac-computer-touchscreen-laptop-imac-macbook,http://www.recode.net/2016/8/15/12475620/touch-enabled-mac-computer-touchscreen-laptop-imac-macbook"
"765365205073223680","765333592859774977","17394205","2016-08-16 01:50:59 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ToriKlassen @kenjeffery Congratulations!!!","","","",""
"765353810260742144","","","2016-08-16 01:05:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @thatpsychprof: Are you faculty at a BC institution? Pls take this brief survey re: selection of req’d course materials: https://t.co/mz…","765352456981127168","39835900","2016-08-16 01:00:19 +0000","https://qsharingeu.eu.qualtrics.com/SE/?SID=SV_2fOdZ08Y6fWB3lX,https://qsharingeu.eu.qualtrics.com/SE/?SID=SV_2fOdZ08Y6fWB3lX"
"765340606763859969","","","2016-08-16 00:13:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @netik: There is no Internet of Things. There are only many unpatched, vulnerable small computers on the Internet.","765276366304489472","899701","2016-08-15 19:57:58 +0000",""
"765338047990947840","765334354960584704","17459118","2016-08-16 00:03:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@KentonVarda Really good idea, thanks!🙂  I've added an issue for Simple Survey: https://t.co/djhUdqJpxB","","","","https://github.com/simonv3/quick-survey/issues/41"
"765330707627388928","","","2016-08-15 23:33:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A sneak-peek at an upcoming post: A Few Thoughts About... Redesigning CMPT 363 in the Open (Oh Yes, Once Again) https://t.co/5TS1XzZJCa","","","","http://www.hibbittsdesign.org/blog/posts/2016-08-16-a-few-thoughts-about-redesigning-cmpt-363-in-the-open-once-again"
"765327265160843265","","","2016-08-15 23:20:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","(4/5) to contribute concrete UX improvements to. However, students will have the choice to publicly share their project suggestions.","","","",""
"765322742514057217","","16847370","2016-08-15 23:02:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@btopro I'll just leave this here for you: https://t.co/5ferws8h6S
UNREAL","","","","https://www.pearsonhighered.com/revel/educators/"
"765319903276511232","765319274613186560","260919324","2016-08-15 22:50:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@clhendricksbc x1000 Yuck. Words/phrases like ""innovation"", ""best thinking in instructional design"" and ""new approach to digital learning""☹️","","","",""
"765313592749010944","765313224002723840","188554158","2016-08-15 22:25:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Dan_Blick @getgrav Awesome! If you have not already run across it, you might find this article helpful: https://t.co/GlmKo5HFMW","","","","http://www.hibbittsdesign.org/blog/posts/2015-12-11-using-grav-with-github"
"765305799908339714","","","2016-08-15 21:54:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @jessmcmullin: Govt of British Columbia hiring service designers to join established team in Victoria BC https://t.co/FQ6aSIOnox #servic…","765305672493785089","381203","2016-08-15 21:54:25 +0000","https://search.employment.gov.bc.ca/cgi-bin/a/highlightjob.cgi?jobid=35545,https://search.employment.gov.bc.ca/cgi-bin/a/highlightjob.cgi?jobid=35545"
"765305764705558528","","","2016-08-15 21:54:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","For CMPT 363 this term w 85 students it looks like 5 person groups with F2F consults or 3-4 person groups with virtual consults + a few F2F","","","",""
"765304058601091072","","","2016-08-15 21:48:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Any fellow instructors out there with 4-person student groups vs 5-person student groups experiences? Sounds like &gt;4 makes a big difference.","","","",""
"765303288971472896","","10185562","2016-08-15 21:44:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@drchuck Any advice to share regarding in-person vs. virtual office hours using Skype for giving feedback to student project groups?","","","",""
"765296136160579586","","","2016-08-15 21:16:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Does anyone know of a survey tool compatible with @SandstormIO that provides email notifications of submissions?","","","",""
"765292876070739973","","","2016-08-15 21:03:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Many thanks to both @getgrav and @ReclaimHosting for their awesome support today with my Grav install! What an amazing combination 👍","","","",""
"765292014489391104","765277707768913920","188554158","2016-08-15 21:00:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Dan_Blick @getgrav If you have any questions or see something of interest please let me know!🙂","","","",""
"765291635659845633","","","2016-08-15 20:58:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mini-rant: Students are not just taking your course, but others too. Visualize course activities to lessen overload👍 https://t.co/xiZJOPdknM","","","","http://twitter.com/hibbittsdesign/status/765291635659845633/photo/1,http://twitter.com/hibbittsdesign/status/765291635659845633/photo/1,http://twitter.com/hibbittsdesign/status/765291635659845633/photo/1"
"765290135705391106","","","2016-08-15 20:52:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","(5/5) Hopefully, this will self-regulate the quality of contrib to projects. Draft project choice form: https://t.co/K7Yabsfe2j Thoughts?","","","","https://canvas.sfu.ca/courses/20703/quizzes/28239"
"765290039584493568","","","2016-08-15 20:52:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","(3/5) various past CMPT 363 students who now work in the industry I will be offering students groups to choose an open source project...","","","",""
"765289996391620608","","","2016-08-15 20:52:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","(2/5) contribute to open source projects, with the caveat that their UX skill levels would vary greatly. After discussing this with...","","","",""
"765289943530811392","","","2016-08-15 20:51:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","(1/5) Next up, contributing to open source projects! I've been thinking about having students in my intro UX CMPT 363 course...","","","",""
"765261999055904769","","","2016-08-15 19:00:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Next rant: getting 3rd year Computing Science students taking an intro UX course to get involved with open source projects! But first, lunch","","","",""
"765261463229390849","","","2016-08-15 18:58:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Oh, and here is the W.I.P. #UX topics list I've created for my CMPT 363 students as a starting point: https://t.co/7mBhplPWvX","","","","https://1drv.ms/x/s!Aoj9Cstt0NJ0kfM1eZMt0DSxtlZotA"
"765260053146324992","","","2016-08-15 18:53:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","(6/6) to be used by all students within the course as additional learning resources for the last phase of their term project work. Comments?","","","",""
"765260018014822400","","","2016-08-15 18:53:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","(5/6) which will be peer-reviewed and then place all students papers in a shared space within #CanvasLMS during the term...","","","",""
"765259982161846272","","","2016-08-15 18:52:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","(4/6) So, the 'partially open' approach I will try this term is having students choose a UX topic of interest, write summary articles...","","","",""
"765259947781201921","","","2016-08-15 18:52:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","(3/6) but find this process a daunting one to do properly within 13 weeks of a third year Computer Science UX design course.","","","",""
"765259900175781888","","","2016-08-15 18:52:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","(2/6) For example, I love the (pedagogical) approach of students editing Wikipedia articles in the open for a writing assignment...","","","",""
"765259832249061376","","","2016-08-15 18:52:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","(1/6) I myself often fall into the trap of looking at educational resources/activities in terms of 'closed' vs. 'open'.","","","",""
"765249231493877760","","","2016-08-15 18:10:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Next rant: the importance of positioning 'open' as a gradient versus a binary switch.","","","",""
"765249058554257408","","","2016-08-15 18:09:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Any other educators with experiences of shifting from course topics ➜ questions? Changes rolled down to schedule: https://t.co/aUxwgZsTqx","","","","http://paulhibbitts.net/cmpt-363-163/schedule"
"765248457229467649","","","2016-08-15 18:07:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Here's the orig topic list for CMPT 363:
Design Research
User-Centered Design
Interaction Design
Multi-platform Design
Usability Evaluation💤","","","",""
"765246141017395200","","","2016-08-15 17:57:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","While it may sound minor, one of the biggest surprises was the subtle change from course topics to course questions: https://t.co/QCOrLOLKxf","","","","https://workflowy.com/s/0UvwffTinC"
"765245744844386304","","","2016-08-15 17:56:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","For the Fall 2016 offering of CMPT 363 I've been sharing WIP course environments plus using @WorkFlowy to share in-progress plans/outlines.","","","",""
"765245237279072256","","","2016-08-15 17:54:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hard to believe it's 3 years since I started developing my courses in the open, and I can't imagine ever stopping. https://t.co/pvYWEY1V8R","","","","http://slides.com/paulhibbitts/etug-spring-2014-developing-a-course-in-the-open-a-case-study#/"
"765222022683070465","","","2016-08-15 16:22:02 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @jimbobtyer: Positive problem solving...I like it.  https://t.co/Lk2qsIKSt9","765220521235668992","217880712","2016-08-15 16:16:04 +0000","https://twitter.com/berkun/status/765219251452084224,https://twitter.com/berkun/status/765219251452084224"
"765054409495617536","","","2016-08-15 05:15:59 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mfeldstein67: New post on e-Literate: ""TechCrunch: “EdTech – 2017’s big, untapped and safe investor opportunity”"" by @PhilOnEdTech http…","765048012435521536","10187072","2016-08-15 04:50:34 +0000","http://bit.ly/2b8dAhf,http://bit.ly/2b8dAhf"
"765001176261677056","","","2016-08-15 01:44:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TeamCanada: The first #Olympics lap of honour for 21-year-old @De6rasse: https://t.co/onIpPM2iaW 

#TeamCanada #Rio2016 https://t.co/ao…","764999838509457408","38491229","2016-08-15 01:39:09 +0000","http://bit.ly/2aSSrVw,http://twitter.com/TeamCanada/status/764999838509457408/photo/1,http://bit.ly/2aSSrVw,http://twitter.com/TeamCanada/status/764999838509457408/photo/1"
"764985869740548096","","","2016-08-15 00:43:38 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @willrich45: “The core premise of Mindstorms is that children learn best when they are in charge” https://t.co/wtffaPqRCh Read Mindstorm…","764932609524764672","1349941","2016-08-14 21:12:00 +0000","http://buff.ly/2bqNoOI,http://buff.ly/2bqNoOI"
"764969879858401280","","","2016-08-14 23:40:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","When you teach a course for almost 20 years, change is essential. Each term holds the possibility of a better experience for my students.","","","",""
"764968580911816704","","","2016-08-14 23:34:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I'll be sharing lots more details about my on-going work to improve (a.k.a. redesign) my Fall 2016 CMPT 363 UX course in the open this week.","","","",""
"764961117898543104","","","2016-08-14 23:05:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @jmspool: Excited that @CenterCentre is starting in October.

Know anyone who’d make a great student?

https://t.co/ivy1c1bOWJ","764960841401831424","849101","2016-08-14 23:04:11 +0000","http://centercentre.com/blog/2016-08-10-big-news-center-centres-first-students-will-start-on-october-17,http://centercentre.com/blog/2016-08-10-big-news-center-centres-first-students-will-start-on-october-17"
"764929263157903360","","","2016-08-14 20:58:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hmmm.. trying out a reading of user research methods for my ""What does a holistic user experience design process look like?"" Essential item!","","","",""
"764928421629534208","","","2016-08-14 20:55:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @drchuck: I am part of an @SXSWedu panel about new ways to teach Computer Science - Please take a look and give us a vote https://t.co/v…","764858294821326848","10185562","2016-08-14 16:16:42 +0000","http://panelpicker.sxsw.com/vote/67294,http://panelpicker.sxsw.com/vote/67294"
"764901394373484544","","","2016-08-14 19:07:58 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ConroyNathaniel: Platforms like Wordpress and Drupal aren't neutral. They're arguments in their own right. See Drucker and Svensson: ht…","764853431035109376","3328524183","2016-08-14 15:57:22 +0000","http://www.digitalhumanities.org/dhq/vol/10/2/000248/000248.html,http://www.digitalhumanities.org/dhq/vol/10/2/000248/000248.html"
